datetime,Strategy,Benchmark Buy & Hold
2018-01-29 00:00:00+00:00,173932.10878,115509.9
2018-01-30 00:00:00+00:00,173932.10878,111310.0
2018-01-31 00:00:00+00:00,173932.10878,99126.5
2018-02-01 00:00:00+00:00,173932.10878,100567.90000000001
2018-02-02 00:00:00+00:00,173932.10878,90650.5
2018-02-03 00:00:00+00:00,173932.10878,88180.9
2018-02-04 00:00:00+00:00,173932.10878,91891.29999999999
2018-02-05 00:00:00+00:00,173932.10878,82196.20000000001
2018-02-06 00:00:00+00:00,173932.10878,69105.4
2018-02-07 00:00:00+00:00,194330.74678000002,77440.0
2018-02-08 00:00:00+00:00,190299.49678000002,75827.5
2018-02-09 00:00:00+00:00,205905.74678000002,82070.0
2018-02-10 00:00:00+00:00,217655.49678000002,86769.9
2018-02-11 00:00:00+00:00,214280.49678000002,85419.9
2018-02-12 00:00:00+00:00,202953.99678000002,80889.3
2018-02-13 00:00:00+00:00,222169.99678000002,88575.7
2018-02-14 00:00:00+00:00,214055.74678000002,85330.0
2018-02-15 00:00:00+00:00,237655.74678000002,94770.0
2018-02-16 00:00:00+00:00,251835.74678000004,100442.0
2018-02-17 00:00:00+00:00,255130.49678000002,101759.9
2018-02-18 00:00:00+00:00,277628.24678,110759.0
2018-02-19 00:00:00+00:00,261181.49678000004,104180.3
2018-02-20 00:00:00+00:00,279405.49678000004,111469.9
2018-02-21 00:00:00+00:00,280597.74678000004,111946.8
2018-02-22 00:00:00+00:00,262352.99678,104648.9
2018-02-23 00:00:00+00:00,246242.49678,98204.7
2018-02-24 00:00:00+00:00,254930.49678000002,101679.9
2018-02-25 00:00:00+00:00,242507.74678000002,96710.8
2018-02-26 00:00:00+00:00,240155.49678000002,95769.9
2018-02-27 00:00:00+00:00,258405.74678000002,103070.0
2018-02-28 00:00:00+00:00,267131.74678000004,106560.40000000001
2018-03-01 00:00:00+00:00,258155.74678000002,102970.0
2018-03-02 00:00:00+00:00,272880.99678000004,108860.1
2018-03-03 00:00:00+00:00,276280.49678000004,110219.9
2018-03-04 00:00:00+00:00,286905.74678000004,114470.0
2018-03-05 00:00:00+00:00,288080.74678000004,114940.0
2018-03-06 00:00:00+00:00,289447.49678000004,115486.7
2018-03-07 00:00:00+00:00,268333.99678,107041.29999999999
2018-03-08 00:00:00+00:00,247905.74678000002,98870.0
2018-03-09 00:00:00+00:00,260910.99727999998,93470.1
2018-03-10 00:00:00+00:00,262438.99728,92858.9
2018-03-11 00:00:00+00:00,274161.24728,88170.0
2018-03-12 00:00:00+00:00,274161.24728,95544.0
2018-03-13 00:00:00+00:00,274161.24728,91701.6
2018-03-14 00:00:00+00:00,274161.24728,91424.1
2018-03-15 00:00:00+00:00,274161.24728,82269.9
